employee_id,training_date,program,training_type,outcome,duration_days,cost,start_date,exit_date,termination_type,employee_status,department,is_effective,effective_spend,wasted_spend,has_left,spend_to_leaver,date_validity,is_valid_record,tenure_at_training_years,cost_per_day,training_month
3303,2023-07-19,Customer Service,Internal,Incomplete,2,249.76,2023-02-18,,Unk,Active,Production,False,0.0,249.76,False,0.0,valid,True,0.41,124.88,2023-07
3304,2023-06-15,Communication Skills,External,Incomplete,2,123.32,2019-04-02,,Unk,Active,Production,False,0.0,123.32,False,0.0,valid,True,4.2,61.66,2023-06
3305,2022-12-01,Project Management,Internal,Completed,1,149.24,2020-11-30,2022-10-23,Involuntary,Voluntarily Terminated,Production,True,149.24,0.0,True,149.24,after_exit,False,2.0,149.24,2022-12
3306,2023-01-13,Project Management,External,Incomplete,3,267.72,2022-09-24,2022-10-27,Voluntary,Voluntarily Terminated,Production,False,0.0,267.72,True,267.72,after_exit,False,0.3,89.24,2023-01
3307,2023-01-28,Leadership Development,Internal,Passed,5,837.16,2019-06-21,,Unk,Active,Production,True,837.16,0.0,False,0.0,valid,True,3.61,167.43,2023-01
3308,2023-04-05,Project Management,Internal,Passed,4,864.47,2022-06-10,,Unk,Active,Production,True,864.47,0.0,False,0.0,valid,True,0.82,216.12,2023-04
3309,2022-09-15,Customer Service,External,Completed,3,547.86,2020-10-18,,Unk,Active,Production,True,547.86,0.0,False,0.0,valid,True,1.91,182.62,2022-09
3310,2023-07-22,Project Management,External,Incomplete,3,514.23,2022-02-02,2023-02-04,Retirement,Active,Production,False,0.0,514.23,True,514.23,after_exit,False,1.46,171.41,2023-07
3311,2022-12-10,Communication Skills,Internal,Passed,3,773.82,2021-06-17,2021-12-03,Retirement,Active,Production,True,773.82,0.0,True,773.82,after_exit,False,1.48,257.94,2022-12
3312,2022-11-11,Communication Skills,Internal,Failed,4,760.81,2018-12-01,,Unk,Active,Production,False,0.0,760.81,False,0.0,valid,True,3.95,190.2,2022-11
3313,2023-03-30,Technical Skills,Internal,Failed,1,705.95,2021-05-09,,Unk,Active,Production,False,0.0,705.95,False,0.0,valid,True,1.89,705.95,2023-03
3314,2023-06-10,Customer Service,External,Incomplete,2,651.52,2019-01-01,,Unk,Active,Production,False,0.0,651.52,False,0.0,valid,True,4.44,325.76,2023-06
3315,2023-02-03,Leadership Development,Internal,Incomplete,1,976.59,2018-10-13,2020-03-18,Involuntary,Voluntarily Terminated,Production,False,0.0,976.59,True,976.59,after_exit,False,4.31,976.59,2023-02
3316,2022-08-17,Communication Skills,Internal,Failed,1,780.12,2020-04-25,2022-12-13,Retirement,Leave of Absence,Production,False,0.0,780.12,True,780.12,valid,True,2.31,780.12,2022-08
3317,2022-12-20,Customer Service,External,Passed,1,870.15,2022-03-17,,Unk,Active,Production,True,870.15,0.0,False,0.0,valid,True,0.76,870.15,2022-12
3318,2022-09-16,Leadership Development,Internal,Incomplete,2,728.28,2019-11-18,2022-02-10,Resignation,Leave of Absence,Production,False,0.0,728.28,True,728.28,after_exit,False,2.83,364.14,2022-09
3319,2023-06-27,Technical Skills,Internal,Completed,2,141.88,2019-10-09,,Unk,Active,Production,True,141.88,0.0,False,0.0,valid,True,3.72,70.94,2023-06
3320,2022-10-16,Project Management,Internal,Completed,3,678.77,2020-05-18,,Unk,Active,Production,True,678.77,0.0,False,0.0,valid,True,2.41,226.26,2022-10
3321,2022-08-23,Project Management,Internal,Passed,1,134.05,2019-02-17,,Unk,Active,Production,True,134.05,0.0,False,0.0,valid,True,3.51,134.05,2022-08
3322,2023-05-11,Communication Skills,External,Failed,5,371.76,2020-07-31,2022-09-27,Voluntary,Voluntarily Terminated,Production,False,0.0,371.76,True,371.76,after_exit,False,2.78,74.35,2023-05
3323,2022-09-27,Communication Skills,External,Incomplete,5,967.51,2023-06-17,2023-07-13,Voluntary,Leave of Absence,Production,False,0.0,967.51,True,967.51,before_hire,False,-0.72,193.5,2022-09
3324,2023-06-16,Technical Skills,External,Failed,3,468.78,2019-06-30,2022-07-24,Involuntary,Leave of Absence,Production,False,0.0,468.78,True,468.78,after_exit,False,3.96,156.26,2023-06
3325,2023-04-17,Technical Skills,External,Completed,4,747.42,2021-07-13,2022-03-11,Involuntary,Voluntarily Terminated,Production,True,747.42,0.0,True,747.42,after_exit,False,1.76,186.86,2023-04
3326,2022-11-06,Project Management,Internal,Completed,3,115.27,2022-01-14,,Unk,Active,Production,True,115.27,0.0,False,0.0,valid,True,0.81,38.42,2022-11
3327,2023-06-04,Customer Service,Internal,Incomplete,3,454.55,2020-01-01,,Unk,Active,Production,False,0.0,454.55,False,0.0,valid,True,3.42,151.52,2023-06
3328,2022-11-26,Technical Skills,Internal,Failed,1,391.22,2020-10-24,2023-04-11,Resignation,Voluntarily Terminated,Production,False,0.0,391.22,True,391.22,valid,True,2.09,391.22,2022-11
3329,2022-12-21,Customer Service,External,Incomplete,3,845.51,2020-10-24,,Unk,Active,Production,False,0.0,845.51,False,0.0,valid,True,2.16,281.84,2022-12
3330,2023-04-22,Project Management,External,Incomplete,2,713.22,2020-08-09,,Unk,Active,Production,False,0.0,713.22,False,0.0,valid,True,2.7,356.61,2023-04
3331,2022-08-11,Communication Skills,Internal,Passed,2,242.55,2019-03-24,2020-10-16,Voluntary,Active,Production,True,242.55,0.0,True,242.55,after_exit,False,3.38,121.28,2022-08
3332,2023-02-09,Technical Skills,Internal,Completed,5,385.68,2022-10-29,,Unk,Active,Production,True,385.68,0.0,False,0.0,valid,True,0.28,77.14,2023-02
3333,2023-01-05,Customer Service,Internal,Passed,4,995.4,2023-05-16,,Unk,Active,Production,True,995.4,0.0,False,0.0,before_hire,False,-0.36,248.85,2023-01
3334,2022-10-23,Project Management,External,Completed,5,583.4,2023-05-30,,Unk,Active,Production,True,583.4,0.0,False,0.0,before_hire,False,-0.6,116.68,2022-10
3335,2023-03-17,Project Management,Internal,Incomplete,5,388.61,2019-06-28,2021-12-16,Resignation,Voluntarily Terminated,Production,False,0.0,388.61,True,388.61,after_exit,False,3.72,77.72,2023-03
3336,2023-04-02,Leadership Development,Internal,Incomplete,4,290.13,2023-03-25,2023-05-17,Retirement,Voluntarily Terminated,Production,False,0.0,290.13,True,290.13,valid,True,0.02,72.53,2023-04
3337,2023-04-28,Customer Service,Internal,Failed,3,933.76,2022-08-26,,Unk,Active,Production,False,0.0,933.76,False,0.0,valid,True,0.67,311.25,2023-04
3338,2023-06-23,Project Management,External,Incomplete,3,796.62,2019-11-15,,Unk,Active,Production,False,0.0,796.62,False,0.0,valid,True,3.6,265.54,2023-06
3339,2023-02-02,Customer Service,External,Failed,4,986.69,2021-08-22,,Unk,Active,Production,False,0.0,986.69,False,0.0,valid,True,1.45,246.67,2023-02
3340,2023-07-09,Technical Skills,External,Failed,4,965.82,2022-11-29,,Unk,Active,Production,False,0.0,965.82,False,0.0,valid,True,0.61,241.46,2023-07
3341,2023-07-19,Technical Skills,Internal,Failed,1,933.59,2022-10-15,2023-01-25,Involuntary,Active,Production,False,0.0,933.59,True,933.59,after_exit,False,0.76,933.59,2023-07
3342,2022-11-15,Leadership Development,Internal,Failed,4,583.66,2021-07-31,,Unk,Active,Production,False,0.0,583.66,False,0.0,valid,True,1.29,145.92,2022-11
3343,2023-07-05,Technical Skills,External,Failed,2,819.62,2022-02-21,2023-05-26,Retirement,Active,Production,False,0.0,819.62,True,819.62,after_exit,False,1.37,409.81,2023-07
3344,2022-11-20,Communication Skills,Internal,Failed,5,925.0,2021-08-29,,Unk,Active,Production,False,0.0,925.0,False,0.0,valid,True,1.23,185.0,2022-11
3345,2022-12-28,Project Management,External,Incomplete,5,127.93,2021-12-13,2023-01-29,Retirement,Voluntarily Terminated,Production,False,0.0,127.93,True,127.93,valid,True,1.04,25.59,2022-12
3346,2022-10-27,Leadership Development,Internal,Incomplete,1,608.47,2021-03-30,2022-02-12,Involuntary,Leave of Absence,Production,False,0.0,608.47,True,608.47,after_exit,False,1.58,608.47,2022-10
3347,2023-01-24,Technical Skills,External,Incomplete,1,501.92,2021-02-02,2022-05-13,Resignation,Leave of Absence,Production,False,0.0,501.92,True,501.92,after_exit,False,1.97,501.92,2023-01
3348,2023-04-29,Project Management,Internal,Passed,2,922.33,2019-10-31,,Unk,Active,Production,True,922.33,0.0,False,0.0,valid,True,3.49,461.16,2023-04
3349,2022-08-31,Project Management,Internal,Incomplete,5,306.01,2022-11-07,,Unk,Active,Production,False,0.0,306.01,False,0.0,before_hire,False,-0.19,61.2,2022-08
3350,2022-09-30,Project Management,Internal,Passed,2,963.95,2022-11-20,,Unk,Active,Production,True,963.95,0.0,False,0.0,before_hire,False,-0.14,481.98,2022-09
3351,2023-02-17,Communication Skills,External,Incomplete,1,388.02,2021-12-15,2022-04-06,Involuntary,Voluntarily Terminated,Production,False,0.0,388.02,True,388.02,after_exit,False,1.17,388.02,2023-02
3352,2023-04-26,Project Management,Internal,Failed,1,140.61,2023-02-22,,Unk,Active,Production,False,0.0,140.61,False,0.0,valid,True,0.17,140.61,2023-04
3353,2023-03-14,Project Management,External,Incomplete,3,749.47,2020-03-29,,Unk,Active,Production,False,0.0,749.47,False,0.0,valid,True,2.96,249.82,2023-03
3354,2022-11-19,Communication Skills,Internal,Incomplete,5,503.22,2021-08-09,2023-06-16,Retirement,Active,Production,False,0.0,503.22,True,503.22,valid,True,1.28,100.64,2022-11
3355,2023-06-14,Leadership Development,Internal,Passed,4,492.21,2023-01-02,2023-06-18,Resignation,Active,Production,True,492.21,0.0,True,492.21,valid,True,0.45,123.05,2023-06
3356,2022-08-08,Leadership Development,External,Completed,5,890.94,2018-11-10,,Unk,Active,Production,True,890.94,0.0,False,0.0,valid,True,3.74,178.19,2022-08
3357,2023-07-12,Technical Skills,Internal,Failed,2,621.3,2022-08-30,,Unk,Active,Production,False,0.0,621.3,False,0.0,valid,True,0.87,310.65,2023-07
3358,2022-08-28,Customer Service,External,Failed,5,806.4,2021-07-30,2022-12-03,Voluntary,Leave of Absence,Production,False,0.0,806.4,True,806.4,valid,True,1.08,161.28,2022-08
3359,2023-04-13,Project Management,External,Passed,5,886.07,2020-11-29,,Unk,Active,Production,True,886.07,0.0,False,0.0,valid,True,2.37,177.21,2023-04
3360,2022-12-14,Customer Service,External,Passed,3,740.89,2021-03-24,,Unk,Active,Production,True,740.89,0.0,False,0.0,valid,True,1.72,246.96,2022-12
3361,2022-11-14,Communication Skills,External,Passed,1,921.81,2020-12-29,2022-02-23,Voluntary,Voluntarily Terminated,Production,True,921.81,0.0,True,921.81,after_exit,False,1.88,921.81,2022-11
3362,2023-07-31,Customer Service,Internal,Passed,2,348.84,2021-08-02,,Unk,Active,Production,True,348.84,0.0,False,0.0,valid,True,1.99,174.42,2023-07
3363,2023-05-22,Customer Service,External,Completed,2,826.15,2022-03-30,,Unk,Active,Production,True,826.15,0.0,False,0.0,valid,True,1.14,413.08,2023-05
3364,2022-12-01,Leadership Development,Internal,Completed,1,205.35,2021-03-05,2021-09-07,Retirement,Active,Production,True,205.35,0.0,True,205.35,after_exit,False,1.74,205.35,2022-12
3365,2022-08-23,Communication Skills,External,Incomplete,1,349.86,2020-12-02,,Unk,Active,Production,False,0.0,349.86,False,0.0,valid,True,1.72,349.86,2022-08
3366,2022-09-20,Project Management,External,Passed,1,546.47,2019-01-20,2020-01-18,Voluntary,Voluntarily Terminated,Production,True,546.47,0.0,True,546.47,after_exit,False,3.67,546.47,2022-09
3367,2023-06-09,Leadership Development,Internal,Passed,2,448.21,2020-05-30,2022-02-01,Retirement,Voluntarily Terminated,Production,True,448.21,0.0,True,448.21,after_exit,False,3.03,224.1,2023-06
3368,2022-11-28,Leadership Development,Internal,Incomplete,5,970.35,2019-11-14,2023-05-14,Retirement,Leave of Absence,Production,False,0.0,970.35,True,970.35,valid,True,3.04,194.07,2022-11
3369,2022-10-01,Project Management,Internal,Completed,5,152.86,2022-07-27,2023-03-24,Resignation,Leave of Absence,Production,True,152.86,0.0,True,152.86,valid,True,0.18,30.57,2022-10
3370,2023-06-06,Customer Service,External,Completed,2,264.88,2022-06-20,,Unk,Active,Production,True,264.88,0.0,False,0.0,valid,True,0.96,132.44,2023-06
3371,2022-12-01,Communication Skills,Internal,Passed,2,210.15,2022-12-20,2023-03-22,Resignation,Voluntarily Terminated,Production,True,210.15,0.0,True,210.15,before_hire,False,-0.05,105.08,2022-12
3372,2023-05-05,Technical Skills,External,Passed,4,627.18,2023-01-14,2023-03-14,Involuntary,Voluntarily Terminated,Production,True,627.18,0.0,True,627.18,after_exit,False,0.3,156.79,2023-05
3373,2022-12-29,Customer Service,External,Incomplete,1,575.42,2018-09-22,,Unk,Active,Production,False,0.0,575.42,False,0.0,valid,True,4.27,575.42,2022-12
3374,2022-11-27,Communication Skills,Internal,Completed,4,123.64,2022-09-24,2023-03-10,Involuntary,Voluntarily Terminated,Production,True,123.64,0.0,True,123.64,valid,True,0.18,30.91,2022-11
3375,2023-06-30,Technical Skills,Internal,Failed,1,655.61,2020-06-08,2021-07-13,Voluntary,Voluntarily Terminated,Production,False,0.0,655.61,True,655.61,after_exit,False,3.06,655.61,2023-06
3376,2023-02-20,Project Management,External,Incomplete,4,410.54,2023-07-06,,Unk,Active,Production,False,0.0,410.54,False,0.0,before_hire,False,-0.37,102.64,2023-02
3377,2022-10-24,Communication Skills,Internal,Completed,2,485.17,2020-02-24,2023-05-13,Resignation,Active,Production,True,485.17,0.0,True,485.17,valid,True,2.66,242.58,2022-10
3378,2023-07-08,Technical Skills,External,Passed,1,731.18,2021-05-26,,Unk,Active,Production,True,731.18,0.0,False,0.0,valid,True,2.12,731.18,2023-07
3379,2023-01-12,Technical Skills,Internal,Failed,3,849.25,2023-04-09,2023-06-14,Voluntary,Leave of Absence,Production,False,0.0,849.25,True,849.25,before_hire,False,-0.24,283.08,2023-01
3380,2022-10-26,Technical Skills,Internal,Incomplete,1,399.81,2023-06-27,,Unk,Active,Production,False,0.0,399.81,False,0.0,before_hire,False,-0.67,399.81,2022-10
3381,2022-08-30,Customer Service,Internal,Incomplete,4,604.06,2022-12-20,,Unk,Active,Production,False,0.0,604.06,False,0.0,before_hire,False,-0.31,151.01,2022-08
3382,2023-04-14,Project Management,Internal,Failed,2,815.35,2018-11-10,,Unk,Active,Production,False,0.0,815.35,False,0.0,valid,True,4.42,407.68,2023-04
3383,2022-11-16,Leadership Development,Internal,Failed,4,750.79,2020-08-13,2020-10-02,Resignation,Voluntarily Terminated,Production,False,0.0,750.79,True,750.79,after_exit,False,2.26,187.7,2022-11
3384,2022-11-19,Leadership Development,Internal,Passed,1,981.44,2019-03-07,,Unk,Active,Production,True,981.44,0.0,False,0.0,valid,True,3.7,981.44,2022-11
3385,2023-02-10,Technical Skills,External,Failed,5,553.4,2022-03-13,,Unk,Active,Production,False,0.0,553.4,False,0.0,valid,True,0.91,110.68,2023-02
3386,2022-08-26,Leadership Development,External,Incomplete,1,348.3,2019-11-25,2021-01-28,Voluntary,Active,Production,False,0.0,348.3,True,348.3,after_exit,False,2.75,348.3,2022-08
3387,2022-10-16,Technical Skills,Internal,Completed,3,912.09,2019-03-06,,Unk,Active,Production,True,912.09,0.0,False,0.0,valid,True,3.61,304.03,2022-10
3388,2022-11-03,Leadership Development,External,Failed,2,278.04,2019-04-19,,Unk,Active,Production,False,0.0,278.04,False,0.0,valid,True,3.54,139.02,2022-11
3389,2022-10-18,Project Management,External,Completed,5,812.22,2020-08-12,,Unk,Active,Production,True,812.22,0.0,False,0.0,valid,True,2.18,162.44,2022-10
3390,2022-11-06,Leadership Development,Internal,Failed,3,765.2,2022-10-21,2023-01-05,Voluntary,Leave of Absence,Production,False,0.0,765.2,True,765.2,valid,True,0.04,255.07,2022-11
3391,2023-04-01,Communication Skills,Internal,Incomplete,2,374.13,2020-01-13,,Unk,Active,Production,False,0.0,374.13,False,0.0,valid,True,3.21,187.06,2023-04
3392,2023-01-23,Technical Skills,External,Completed,3,319.39,2019-11-18,2021-09-22,Voluntary,Voluntarily Terminated,Production,True,319.39,0.0,True,319.39,after_exit,False,3.18,106.46,2023-01
3393,2023-07-30,Leadership Development,External,Passed,5,538.8,2018-08-25,,Unk,Active,Production,True,538.8,0.0,False,0.0,valid,True,4.93,107.76,2023-07
3394,2022-09-12,Leadership Development,External,Incomplete,3,845.75,2021-05-24,,Unk,Active,Production,False,0.0,845.75,False,0.0,valid,True,1.3,281.92,2022-09
3395,2022-08-24,Communication Skills,Internal,Failed,3,745.69,2021-06-09,2022-01-13,Resignation,Voluntarily Terminated,Production,False,0.0,745.69,True,745.69,after_exit,False,1.21,248.56,2022-08
3396,2023-04-15,Leadership Development,External,Passed,4,743.92,2021-04-05,2021-11-29,Voluntary,Voluntarily Terminated,Production,True,743.92,0.0,True,743.92,after_exit,False,2.03,185.98,2023-04
3397,2022-10-05,Project Management,Internal,Incomplete,2,826.58,2022-11-05,,Unk,Active,Production,False,0.0,826.58,False,0.0,before_hire,False,-0.08,413.29,2022-10
3398,2022-08-24,Project Management,External,Passed,2,155.61,2019-11-09,2022-09-03,Retirement,Active,Production,True,155.61,0.0,True,155.61,valid,True,2.79,77.81,2022-08
3399,2022-12-01,Leadership Development,External,Failed,3,898.26,2022-06-05,2023-06-01,Involuntary,Active,Production,False,0.0,898.26,True,898.26,valid,True,0.49,299.42,2022-12
3400,2023-07-21,Leadership Development,External,Passed,1,639.06,2021-09-21,,Unk,Active,Production,True,639.06,0.0,False,0.0,valid,True,1.83,639.06,2023-07
3401,2023-04-25,Project Management,Internal,Passed,5,605.29,2021-11-10,2023-06-04,Involuntary,Leave of Absence,Production,True,605.29,0.0,True,605.29,valid,True,1.45,121.06,2023-04
3402,2023-07-05,Customer Service,External,Incomplete,2,783.25,2021-03-03,2022-04-12,Voluntary,Voluntarily Terminated,Production,False,0.0,783.25,True,783.25,after_exit,False,2.34,391.62,2023-07
3403,2023-06-08,Communication Skills,External,Completed,5,406.68,2021-02-19,2022-11-15,Retirement,Voluntarily Terminated,Production,True,406.68,0.0,True,406.68,after_exit,False,2.3,81.34,2023-06
3404,2023-04-10,Customer Service,Internal,Incomplete,4,518.46,2019-04-25,2022-11-11,Involuntary,Leave of Absence,Production,False,0.0,518.46,True,518.46,after_exit,False,3.96,129.62,2023-04
3405,2023-04-05,Customer Service,External,Completed,1,397.18,2020-01-13,2022-10-21,Voluntary,Leave of Absence,Production,True,397.18,0.0,True,397.18,after_exit,False,3.23,397.18,2023-04
3406,2023-04-27,Customer Service,Internal,Incomplete,1,538.94,2020-03-25,2023-04-26,Involuntary,Voluntarily Terminated,Production,False,0.0,538.94,True,538.94,after_exit,False,3.09,538.94,2023-04
3407,2023-02-06,Leadership Development,External,Incomplete,1,501.87,2021-04-15,2023-05-11,Voluntary,Active,Production,False,0.0,501.87,True,501.87,valid,True,1.81,501.87,2023-02
3408,2022-08-13,Leadership Development,External,Failed,5,877.62,2022-12-15,2023-04-25,Resignation,Voluntarily Terminated,Production,False,0.0,877.62,True,877.62,before_hire,False,-0.34,175.52,2022-08
3409,2023-07-27,Technical Skills,Internal,Failed,2,575.11,2022-10-08,2023-02-04,Resignation,Active,Production,False,0.0,575.11,True,575.11,after_exit,False,0.8,287.56,2023-07
3410,2023-03-05,Leadership Development,External,Failed,2,729.76,2018-12-18,,Unk,Active,Production,False,0.0,729.76,False,0.0,valid,True,4.21,364.88,2023-03
